TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αn,αP,αR,αk,αe,αM,id_added,ind
AUGW,20090925,25246,4.35,0.049635,0.782765,0.318706,0.433996,-0.667819,2.22006,0.388187,0.572561,0.179505,CZK9J4,2163
AUGW,20091001,25281,2.75,0.0496833,0.783951,0.318042,0.433016,-0.667769,2.21797,0.387351,0.57036,0.179297,KW6DCR,2164
AUGW,20091006,25292,3.25,0.049633,0.782676,0.318859,0.434038,-0.667932,2.22033,0.388444,0.572776,0.179528,KXS4XL,2165
AUGW,20091006,25293,3.25,0.0496309,0.78265,0.318854,0.434086,-0.66794,2.22042,0.388432,0.572834,0.179529,OIWOM7,2166
AUGW,20091008,25306,2.65,0.0496588,0.783304,0.318476,0.433521,-0.667861,2.21916,0.387947,0.571586,0.179385,HLKGA8,2167
AUGW,20091008,25306,3.325,0.0496267,0.781967,0.319471,0.434833,-0.668665,2.22254,0.389588,0.574831,0.179784,P5OHRJ,2168
AUGW,20091008,25307,4.25,0.0496622,0.783384,0.318298,0.433574,-0.667848,2.21917,0.387632,0.57152,0.179331,CCO57P,2169
AUGW,20091008,25309,4.25,0.0496298,0.782519,0.318926,0.434272,-0.668071,2.22085,0.388588,0.573235,0.179546,D2SMW1,2170
AUGW,20091008,25310,4.25,0.0496154,0.782215,0.319097,0.434785,-0.668445,2.22209,0.388969,0.574131,0.179614,WVJA1U,2171
AUGW,20091008,25310,5.75,0.0496194,0.782459,0.318869,0.434481,-0.668135,2.22123,0.388512,0.573398,0.179522,QJLYCF,2172
AUGW,20091008,25312,4.25,0.0496348,0.782398,0.319108,0.434363,-0.668259,2.22122,0.388926,0.573657,0.179644,CBDXF8,2173
AUGW,20091009,25324,3.15,0.0496372,0.782768,0.318743,0.434103,-0.668048,2.22047,0.388318,0.572766,0.179497,CTDP09,2174
AUGW,20091015,25359,3.85,0.0496191,0.782291,0.319073,0.434603,-0.668283,2.22167,0.388803,0.573842,0.179562,Y2W1PH,2175
AUGW,20091020,25383,3.25,0.0496118,0.782337,0.319012,0.434534,-0.668171,2.2215,0.388684,0.573574,0.179498,9158EG,2176
AUGW,20091021,25402,3.25,0.0496078,0.782199,0.319064,0.434667,-0.668185,2.22172,0.388803,0.573865,0.179579,L22NHO,2177
AUGW,20091021,25412,5.75,0.0496018,0.782347,0.318659,0.434976,-0.668308,2.22212,0.388276,0.573812,0.179463,UZSX6M,2178
AUGW,20091021,25414,4.25,0.0496424,0.782787,0.318694,0.434254,-0.668252,2.22079,0.388385,0.572994,0.179557,T5JOFW,2179
AUGW,20091021,25415,4.25,0.0496574,0.783218,0.318441,0.433874,-0.668161,2.21994,0.38801,0.572117,0.179457,7U2BHB,2180
AUGW,20091021,25415,5.75,0.0496754,0.78406,0.317802,0.433037,-0.66761,2.21775,0.386932,0.570024,0.179222,NNY3QI,2181
AUGW,20091022,25428,3.8,0.0496155,0.782292,0.319022,0.434592,-0.668189,2.22155,0.388711,0.573748,0.179563,XFSM07,2182
AUGW,20091103,25454,3.25,0.0496326,0.782787,0.318644,0.434189,-0.668058,2.22057,0.388208,0.572744,0.179496,3GEHAJ,2183
AUGW,20091103,25465,4.25,0.0496297,0.78289,0.318422,0.434267,-0.668021,2.22054,0.387868,0.572567,0.179412,U662KB,2184
AUGW,20091103,25466,3.85,0.0496338,0.782958,0.318353,0.434244,-0.668031,2.22048,0.387766,0.572486,0.179392,FIRT80,2185
AUGW,20091103,25467,4.75,0.0496302,0.782873,0.318437,0.434275,-0.66803,2.22058,0.387897,0.57261,0.17941,QMID7A,2186
AUGW,20091105,25477,4.95,0.049626,0.782732,0.318582,0.434407,-0.668143,2.22094,0.388138,0.572956,0.179478,RK4B9J,2187
AUGW,20091106,25501,4.75,0.0496161,0.782453,0.31876,0.43463,-0.668191,2.22146,0.388407,0.573499,0.179528,7260I3,2188
AUGW,20091117,25567,4.25,0.0496705,0.783543,0.317992,0.433658,-0.667855,2.21913,0.387147,0.571418,0.179335,QUWV83,2189
AUGW,20091117,25568,3.85,0.0496532,0.783138,0.318199,0.434079,-0.667976,2.22008,0.387458,0.572265,0.179382,52QJ8T,2190
AUGW,20091119,25600,3.25,0.0496204,0.782574,0.31873,0.434384,-0.668027,2.22092,0.388291,0.573095,0.179535,UN8POU,2191
AUGW,20091119,25619,2.25,0.0496324,0.782007,0.319063,0.435051,-0.668635,2.22282,0.389033,0.574925,0.17954,V5NQML,2192
AUGW,20091119,25619,5.35,0.0496292,0.782229,0.318892,0.434705,-0.668293,2.22191,0.388716,0.574086,0.179412,HT4X71,2193
AUGW,20091119,25620,2.25,0.0496378,0.782105,0.318978,0.434997,-0.668643,2.2227,0.388919,0.57478,0.179499,NDJMS6,2194
AUGW,20091119,25620,5.25,0.0496373,0.782341,0.318788,0.434641,-0.66831,2.22179,0.388585,0.573941,0.179348,A2WYN5,2195
AUGW,20091120,25625,3.25,0.0496233,0.782723,0.318614,0.434307,-0.668025,2.22073,0.388127,0.572818,0.179485,6GBKL1,2196
AUGW,20091120,25625,4.85,0.0496284,0.782808,0.318525,0.434278,-0.66802,2.2206,0.388001,0.572705,0.179456,D7HUQY,2197
AUGW,20091124,25646,3.25,0.0496149,0.782556,0.318693,0.434487,-0.668077,2.22112,0.388277,0.573155,0.179509,H7MAH4,2198
AUGW,20091124,25646,4.85,0.0496186,0.782581,0.318668,0.434482,-0.668078,2.22107,0.388234,0.573151,0.179511,A39C6E,2199
AUGW,20091126,25667,3.25,0.0496225,0.782688,0.318551,0.434438,-0.668082,2.22099,0.388043,0.572984,0.179455,2MK53R,2200
AUGW,20091126,25667,4.85,0.0496351,0.782851,0.318438,0.434253,-0.667981,2.2205,0.387831,0.572671,0.179432,AK2C82,2201
AUGW,20091203,25712,3.25,0.0496054,0.782153,0.319057,0.434727,-0.668172,2.22179,0.388797,0.573955,0.179614,KHNNOK,2202
AUGW,20091203,25712,4.85,0.0496097,0.782224,0.318968,0.434714,-0.668165,2.2217,0.388661,0.573868,0.179589,0PGPQI,2203
AUGW,20091203,25718,3.75,0.0495819,0.780879,0.320455,0.435202,-0.668402,2.22353,0.390715,0.576326,0.179923,W3PX6X,2204
AUGW,20091203,25719,3.7,0.0495698,0.780868,0.320178,0.435528,-0.66846,2.22389,0.390515,0.576459,0.180027,84OJXA,2205
AUGW,20091208,25757,3.25,0.0496071,0.782312,0.318891,0.434683,-0.668174,2.22165,0.388577,0.573667,0.179544,ADCTLD,2206
AUGW,20091208,25757,4.85,0.0496104,0.782338,0.318856,0.434662,-0.668133,2.22153,0.388495,0.573628,0.179549,KBUB4R,2207
AUGW,20091209,25780,3.25,0.0496027,0.782043,0.319156,0.434821,-0.668237,2.22205,0.388954,0.574211,0.179652,ZK7HUS,2208
AUGW,20091211,25804,2.75,0.0496097,0.782215,0.319026,0.434645,-0.668141,2.2216,0.388769,0.573819,0.179593,VJMEMH,2209
AUGW,20091215,25820,3.25,0.0496095,0.782245,0.318991,0.434645,-0.668142,2.22159,0.388693,0.573772,0.179601,P1MXGZ,2210
AUGW,20091216,25841,3.25,0.0496003,0.781769,0.319444,0.434944,-0.668318,2.22245,0.389395,0.57478,0.179757,DTB52I,2211
AUGW,20091216,25841,4.85,0.049609,0.781985,0.319267,0.434735,-0.66818,2.22188,0.389086,0.574297,0.179701,IJHFLE,2212
AUGW,20110113,26120,3.25,0.0495972,0.782283,0.318896,0.434993,-0.668481,2.2223,0.38874,0.57398,0.179644,JQ4EM9,2213
AUGW,20110113,26123,3.25,0.0496102,0.782159,0.318945,0.435049,-0.668483,2.22245,0.388718,0.574388,0.179686,4FDUMZ,2214
AUGW,20110118,26129,2.25,0.0496102,0.782467,0.318746,0.434596,-0.668078,2.22125,0.38831,0.573349,0.179604,QCRR2U,2215
AUGW,20110118,26129,3.25,0.0496303,0.78308,0.318217,0.434141,-0.667823,2.21998,0.38742,0.572095,0.179486,5N8NVC,2216
AUGW,20110118,26129,5.45,0.049615,0.782607,0.318525,0.434583,-0.668008,2.22107,0.387901,0.573129,0.179558,7YL6PC,2217
AUGW,20110125,26186,2.25,0.0496052,0.782231,0.3189,0.434788,-0.668141,2.22173,0.388519,0.57386,0.179642,5ELD9X,2218
AUGW,20110125,26186,3.25,0.0496148,0.782205,0.318959,0.435055,-0.668591,2.22253,0.388768,0.574423,0.17972,TQL2XJ,2219
AUGW,20110125,26186,5.45,0.0496042,0.782261,0.318818,0.435129,-0.668484,2.22243,0.388511,0.574222,0.17967,5E3CK4,2220
AUGW,20110127,26205,2.25,0.0496066,0.782261,0.318961,0.434677,-0.668119,2.22155,0.388623,0.573736,0.179654,FMLQU4,2221
AUGW,20110127,26205,3.25,0.0496282,0.782805,0.318502,0.434316,-0.667988,2.22056,0.387882,0.572744,0.179566,KZB7TJ,2222
AUGW,20110127,26205,5.45,0.0496227,0.782734,0.318477,0.434495,-0.668062,2.22092,0.387852,0.572965,0.179553,UPJH6E,2223
AUGW,20110127,26207,4.5,0.0496402,0.782913,0.318475,0.434107,-0.667902,2.22016,0.387776,0.572516,0.179584,MX30JB,2224
AUGW,20110127,26208,4.5,0.0496183,0.782488,0.318752,0.434537,-0.668064,2.22116,0.388236,0.573371,0.179645,N2QWMH,2225
AUGW,20110127,26209,4.5,0.0496182,0.782483,0.318756,0.434552,-0.668082,2.22121,0.388237,0.5734,0.179653,7QBXHQ,2226
AUGW,20110127,26212,3.55,0.0496361,0.78155,0.319401,0.435199,-0.668726,2.22353,0.389726,0.575825,0.179403,G9QJI3,2227
AUGW,20110201,26229,2.25,0.0496074,0.782264,0.318986,0.434617,-0.668072,2.22143,0.388631,0.573676,0.179649,GN2C38,2228
AUGW,20110201,26229,3.25,0.0496263,0.782673,0.318646,0.434342,-0.667985,2.22069,0.388073,0.572966,0.179591,ZNOAXG,2229
AUGW,20110201,26229,5.45,0.049619,0.782615,0.318598,0.434524,-0.668044,2.22103,0.388004,0.573138,0.179574,FIJHAT,2230
AUGW,20110203,26261,2.25,0.0496087,0.782219,0.319086,0.434594,-0.668123,2.22148,0.388847,0.573768,0.179663,139POA,2231
AUGW,20110203,26261,3.25,0.049634,0.782821,0.318615,0.434152,-0.667965,2.22032,0.388071,0.572655,0.179587,0ZG8I4,2232
AUGW,20110203,26261,5.45,0.0496198,0.782691,0.318553,0.434476,-0.66805,2.22092,0.387973,0.572986,0.179564,MBK3PM,2233
AUGW,20110203,26272,4.25,0.049592,0.78142,0.31963,0.435333,-0.668521,2.2234,0.389728,0.575649,0.17981,0NMZW0,2234
AUGW,20110203,26273,3.25,0.0495935,0.781436,0.319563,0.435439,-0.668617,2.22363,0.389649,0.575762,0.179802,SB8DNY,2235
AUGW,20110215,26308,2.25,0.0495961,0.781991,0.319175,0.434911,-0.66825,2.22218,0.388994,0.574298,0.179674,IVQCQF,2236
AUGW,20110215,26308,3.25,0.049616,0.782604,0.318641,0.434557,-0.668124,2.22117,0.388135,0.573181,0.179571,HR9FK4,2237
AUGW,20110215,26308,5.45,0.0496232,0.782768,0.318492,0.43444,-0.668065,2.22084,0.387887,0.572872,0.179534,8UX0VW,2238
AUGW,20110217,26328,2.25,0.0496014,0.7821,0.319118,0.434749,-0.668154,2.2218,0.388886,0.57401,0.179661,URUECE,2239
AUGW,20110217,26328,3.25,0.0496283,0.782821,0.318549,0.434235,-0.667964,2.22043,0.38796,0.572648,0.179559,2Q88S4,2240
AUGW,20110218,26347,2.25,0.049602,0.782333,0.318995,0.434574,-0.668128,2.22141,0.38873,0.573482,0.179594,VQOHN8,2241
AUGW,20110218,26347,3.25,0.0496174,0.782948,0.318437,0.434249,-0.667979,2.22041,0.387812,0.572322,0.179482,GQXBVP,2242
AUGW,20110218,26347,5.45,0.0496178,0.782539,0.318809,0.434544,-0.668225,2.2213,0.388427,0.573351,0.179611,EXKA0S,2243
AUGW,20110222,26383,3.25,0.0495614,0.781288,0.319519,0.436137,-0.668856,2.22472,0.389497,0.576327,0.17982,Y00MG3,2244
AUGW,20110224,26404,3.25,0.0495783,0.782842,0.318032,0.435734,-0.668681,2.22271,0.387354,0.573568,0.179545,W1PR17,2245
AUGW,20110224,26408,2.75,0.0495882,0.782207,0.318528,0.43619,-0.669011,2.22417,0.387963,0.575246,0.17961,XGTJKJ,2246
AUGW,20110224,26409,2.75,0.049573,0.782186,0.318251,0.436712,-0.669201,2.22502,0.387539,0.575586,0.179535,06L1OL,2247
AUGW,20110224,26410,2.75,0.0496184,0.783365,0.317627,0.435831,-0.669101,2.22286,0.386629,0.573474,0.179416,9NM2L9,2248
AUGW,20110301,26420,2.25,0.0496086,0.78219,0.318999,0.434698,-0.668165,2.22173,0.388766,0.573889,0.179564,EN4YQF,2249
AUGW,20110301,26420,3.25,0.0496232,0.783016,0.318388,0.434195,-0.667978,2.22026,0.387766,0.572236,0.179517,SGEEQL,2250
AUGW,20110301,26421,2.25,0.049633,0.782667,0.318646,0.434342,-0.668124,2.22093,0.388268,0.573073,0.179434,7R0E9J,2251
AUGW,20110301,26421,3.25,0.0496184,0.782508,0.318848,0.434409,-0.668048,2.22096,0.388442,0.573227,0.179623,9DCTS6,2252
AUGW,20110301,26421,5.45,0.049617,0.782618,0.318665,0.434556,-0.668175,2.2212,0.388202,0.573193,0.179588,C7QMT0,2253
AUGW,20110303,26445,2.25,0.0496368,0.782659,0.318751,0.434215,-0.668078,2.22074,0.388371,0.573021,0.179445,PI0507,2254
AUGW,20110303,26445,3.25,0.049624,0.78263,0.3188,0.434272,-0.66801,2.22068,0.388334,0.572971,0.179592,GL1TP3,2255
AUGW,20110303,26445,5.45,0.0496271,0.782814,0.318558,0.43432,-0.668067,2.22067,0.387975,0.572756,0.179531,CQ0NED,2256
AUGW,20110303,26460,3.25,0.049582,0.782798,0.318174,0.435607,-0.668662,2.22258,0.387573,0.57358,0.179579,PE06N8,2257
AUGW,20110303,26460,5.25,0.0496117,0.782874,0.318416,0.434937,-0.668372,2.2214,0.387836,0.573165,0.179663,SRQWP0,2258
AUGW,20110310,26497,2.25,0.0496392,0.782737,0.318747,0.434086,-0.668024,2.22046,0.388364,0.572803,0.179455,0SAV1E,2259
AUGW,20110310,26497,3.25,0.0496328,0.782952,0.318564,0.434047,-0.667945,2.2201,0.387983,0.572335,0.179537,Q9Q06N,2260
AUGW,20110311,26519,2.25,0.0496555,0.78338,0.318059,0.43375,-0.66782,2.21941,0.387336,0.571539,0.179223,SW77KE,2261
AUGW,20110311,26519,3.25,0.0496556,0.783655,0.317956,0.433531,-0.667692,2.2187,0.387041,0.570906,0.179377,MLE1R8,2262
AUGW,20110311,26519,5.45,0.0496554,0.78379,0.317709,0.433741,-0.667887,2.21909,0.386738,0.570914,0.179311,5HSVZA,2263
AUGW,20110315,26537,2.25,0.0496359,0.782734,0.318711,0.43408,-0.667944,2.22039,0.388257,0.572727,0.179418,IHTNW5,2264
AUGW,20110315,26537,3.25,0.0496329,0.783194,0.318333,0.433853,-0.667755,2.21951,0.387554,0.571695,0.179435,ESIFIY,2265
AUGW,20110315,26537,5.45,0.049633,0.782924,0.318522,0.434294,-0.668186,2.2207,0.387968,0.572676,0.179521,8XZHVY,2266
AUGW,20110317,26558,2.25,0.0496343,0.782737,0.318643,0.434177,-0.667998,2.22053,0.388223,0.572795,0.179445,R8W40L,2267
AUGW,20110317,26558,3.25,0.0496298,0.782971,0.318494,0.434052,-0.667882,2.22002,0.38788,0.572239,0.179533,240WDP,2268
AUGW,20110317,26558,5.45,0.0496377,0.783131,0.318346,0.434138,-0.668102,2.22023,0.387742,0.572226,0.179525,VH42ZZ,2269
AUGW,20110318,26592,2.7,0.0497296,0.787015,0.314731,0.433806,-0.668537,2.21663,0.382563,0.566944,0.179161,Q9DQK3,2270
AUGW,20110322,26605,2.25,0.0496011,0.781814,0.31928,0.434974,-0.668261,2.22243,0.389153,0.574689,0.179645,5B9ZWW,2271
AUGW,20110322,26605,3.25,0.0495969,0.782305,0.318811,0.434792,-0.668102,2.22167,0.388375,0.573622,0.179577,U3T01H,2272
AUGW,20110322,26608,3.45,0.0496147,0.781457,0.319386,0.435469,-0.66868,2.22383,0.389409,0.575983,0.179622,ROO6Z8,2273
AUGW,20110322,26610,2.75,0.0496132,0.781371,0.319739,0.435175,-0.66854,2.22331,0.389925,0.575851,0.179767,0QEGHE,2274
AUGW,20110324,26627,2.25,0.0496087,0.781723,0.319551,0.434837,-0.668291,2.2224,0.389476,0.574854,0.179649,7M61H8,2275
AUGW,20110324,26627,3.25,0.0496041,0.782131,0.31922,0.434653,-0.668175,2.22174,0.388916,0.573941,0.1796,ONMHZ9,2276
AUGW,20110324,26631,3.25,0.0495824,0.78075,0.320578,0.435293,-0.668529,2.22392,0.390924,0.576667,0.179941,J6M68X,2277
AUGW,20110329,26650,2.25,0.0496327,0.782752,0.318592,0.434184,-0.667957,2.22049,0.388123,0.572737,0.179429,RNUTKT,2278
AUGW,20110329,26650,3.25,0.0496338,0.783248,0.318202,0.433887,-0.66774,2.21948,0.387403,0.571626,0.179441,TX2024,2279
AUGW,20110401,26695,2.25,0.0496155,0.782286,0.318885,0.434646,-0.66815,2.22164,0.388547,0.573751,0.179453,I0ANMA,2280
AUGW,20110401,26695,3.25,0.0495997,0.782053,0.319175,0.434776,-0.66816,2.22188,0.388919,0.574102,0.179674,SB9IHO,2281
AUGW,20110401,26695,5.45,0.049625,0.782886,0.318461,0.434339,-0.668075,2.22067,0.38783,0.572626,0.179489,14ROMS,2282
AUGW,20110405,26712,2.25,0.0496355,0.782749,0.318613,0.434235,-0.668071,2.22069,0.388196,0.572862,0.179422,DL2TVM,2283
AUGW,20110405,26712,3.25,0.0496246,0.782733,0.318686,0.43424,-0.667993,2.22054,0.388189,0.57277,0.179575,ATVFN8,2284
AUGW,20110405,26712,5.45,0.04962,0.782521,0.318809,0.434534,-0.668197,2.22127,0.388419,0.573386,0.179626,FVKKZK,2285
AUGW,20110405,26713,3.25,0.0496444,0.781701,0.319485,0.434836,-0.668542,2.22276,0.389646,0.575361,0.179539,L8KOS4,2286
AUGW,20110405,26713,4.75,0.049643,0.781816,0.319448,0.434909,-0.668721,2.22289,0.389681,0.575296,0.179588,XN52AC,2287
AUGW,20110405,26715,3.25,0.0496004,0.783028,0.318072,0.435355,-0.668681,2.22212,0.387685,0.57319,0.179358,CS9NKS,2288
AUGW,20110415,26802,2.25,0.0496303,0.782668,0.318646,0.434314,-0.668072,2.22084,0.388258,0.572997,0.179444,D86RVG,2289
AUGW,20110415,26802,3.25,0.0496262,0.782944,0.318475,0.434134,-0.667919,2.22018,0.387878,0.572318,0.179525,6A83R9,2290
AUGW,20110415,26802,5.45,0.0496315,0.783032,0.318365,0.434151,-0.667967,2.22019,0.38772,0.572265,0.179507,CK9HO2,2291
AUGW,20110419,26820,2.25,0.0496304,0.782638,0.318697,0.434296,-0.66806,2.22081,0.388336,0.573033,0.179478,D2S095,2292
AUGW,20110419,26820,3.25,0.0496255,0.782931,0.318481,0.434157,-0.66793,2.22022,0.387896,0.572355,0.179541,XSTOE4,2293
AUGW,20110419,26820,5.45,0.0496254,0.782976,0.318375,0.434196,-0.667916,2.22022,0.387711,0.572301,0.179518,0139FS,2294
AUGW,20110421,26839,2.25,0.0496259,0.782486,0.318887,0.434306,-0.668033,2.22091,0.388545,0.573242,0.179505,M2KL4C,2295
AUGW,20110421,26839,3.25,0.0496187,0.782565,0.318847,0.434338,-0.668031,2.22082,0.388418,0.573078,0.179612,O8HPCU,2296
AUGW,20110421,26847,2.25,0.0496393,0.781073,0.319763,0.435776,-0.669202,2.22505,0.390236,0.577349,0.179655,DE8JCX,2297
AUGW,20110421,26847,3.75,0.0496107,0.781165,0.319968,0.435365,-0.668787,2.22395,0.390424,0.576409,0.179795,13KMKC,2298
AUGW,20110421,26847,7.05,0.049611,0.781215,0.319915,0.435275,-0.668673,2.22369,0.390298,0.576209,0.179769,5LWN9D,2299
AUGW,20110421,26848,5.75,0.0496022,0.781123,0.319965,0.435373,-0.66866,2.22384,0.390343,0.576336,0.179807,YMFJH8,2300
AUGW,20110421,26849,5.75,0.0496081,0.780992,0.319744,0.435928,-0.66909,2.22521,0.390195,0.577182,0.179593,D8VKSB,2301
AUGW,20110428,26860,2.25,0.0496373,0.782769,0.318686,0.434029,-0.667908,2.22023,0.388254,0.572628,0.179453,30A856,2302
AUGW,20110428,26860,3.25,0.0496367,0.783322,0.318248,0.433765,-0.667753,2.21928,0.387496,0.571457,0.179459,1QZ2W9,2303
AUGW,20110428,26860,5.45,0.0496418,0.783816,0.317706,0.433668,-0.667715,2.21878,0.386666,0.570592,0.179323,RFNMSP,2304
AUGW,20110429,26878,2.25,0.0496346,0.782735,0.318725,0.434004,-0.667847,2.22018,0.388249,0.57261,0.17943,2PE13K,2305
AUGW,20110429,26878,3.25,0.0496315,0.783011,0.318533,0.433925,-0.667817,2.21978,0.387886,0.572073,0.17951,HC0YJT,2306
AUGW,20110429,26878,5.45,0.0496323,0.783191,0.318284,0.434032,-0.667931,2.21992,0.38754,0.571908,0.179455,BKW9NF,2307
AUGW,20110503,26901,2.6,0.0496457,0.783621,0.317393,0.435439,-0.668909,2.22187,0.386416,0.572962,0.179592,EKWY4S,2308
AUGW,20110503,26901,4.1,0.049688,0.785022,0.316258,0.43511,-0.669173,2.22054,0.384845,0.571034,0.17948,DZOE3P,2309
AUGW,20110503,26901,5.15,0.0497528,0.7872,0.314592,0.434287,-0.669299,2.21779,0.382481,0.567654,0.1793,1J1IS9,2310
AUGW,20110503,26902,2.6,0.0496638,0.78421,0.317063,0.434914,-0.668711,2.22054,0.385898,0.571717,0.179523,W5KMKH,2311
AUGW,20110503,26902,5.15,0.0497547,0.787103,0.314744,0.434116,-0.669136,2.2175,0.38262,0.567634,0.179306,MIXR0N,2312
AUGW,20110503,26904,2.25,0.0496235,0.782428,0.318901,0.43438,-0.668056,2.22107,0.388581,0.573374,0.17951,0LH3B5,2313
AUGW,20110503,26904,3.25,0.0496199,0.782622,0.318772,0.434282,-0.667953,2.22063,0.388283,0.572918,0.179594,9WO7LI,2314
AUGW,20110503,26904,5.45,0.0496207,0.782531,0.318811,0.434575,-0.668271,2.22138,0.388441,0.573444,0.179635,33C7QB,2315
AUGW,20110527,27032,2.25,0.0496286,0.782519,0.318946,0.434188,-0.667999,2.22076,0.388547,0.573116,0.17943,K37RQC,2316
AUGW,20110527,27032,3.25,0.0496181,0.782383,0.319087,0.434341,-0.668039,2.22099,0.38871,0.57339,0.179628,IHO22M,2317
AUGW,20110531,27050,2.25,0.0496312,0.782551,0.318909,0.434197,-0.668041,2.22081,0.388523,0.573112,0.179409,FS9LW8,2318
AUGW,20110531,27050,3.25,0.0496208,0.782532,0.318965,0.43423,-0.667982,2.2207,0.388522,0.57306,0.179581,N8KFU5,2319
AUGW,20110531,27050,5.45,0.0496301,0.782839,0.31869,0.434067,-0.667927,2.22024,0.388067,0.572504,0.179497,MGV14C,2320
AUGW,20110531,27061,2.25,0.0496257,0.782251,0.31875,0.435527,-0.669201,2.2237,0.388853,0.575074,0.17975,0IUK85,2321
AUGW,20110531,27061,5.25,0.0496295,0.782317,0.318787,0.435353,-0.669133,2.22336,0.388911,0.574848,0.179753,M0E2VU,2322
AUGW,20110601,27066,2.25,0.0496152,0.782132,0.319112,0.434716,-0.668276,2.22199,0.388869,0.574126,0.179479,33MG0O,2323
AUGW,20110601,27066,3.25,0.0496099,0.781958,0.319435,0.43461,-0.668158,2.22174,0.389281,0.574264,0.179735,LDMP1W,2324
AUGW,20110607,27089,2.25,0.049631,0.782549,0.318842,0.434317,-0.668115,2.22105,0.388416,0.573235,0.179383,G09OD4,2325
AUGW,20110607,27089,3.25,0.049628,0.782884,0.318671,0.434055,-0.667948,2.22022,0.388065,0.572403,0.179474,DIC3QA,2326
AUGW,20110609,27112,2.25,0.0496104,0.781987,0.319291,0.43475,-0.66828,2.22209,0.389158,0.574352,0.17959,JODF2Q,2327
AUGW,20110609,27113,2.25,0.0496188,0.782252,0.319046,0.434609,-0.668251,2.22173,0.388794,0.573875,0.179479,2XUWNM,2328
AUGW,20110609,27113,3.25,0.0496131,0.782437,0.318963,0.434428,-0.668066,2.2211,0.388553,0.573312,0.179587,V450BO,2329
AUGW,20110610,27138,2.5,0.0496643,0.783874,0.31764,0.434665,-0.668665,2.22051,0.386752,0.572073,0.17959,7JL9A8,2330
AUGW,20110610,27138,2.75,0.0496657,0.783483,0.318034,0.434755,-0.668753,2.22101,0.387351,0.572841,0.179707,WUI1K8,2331
AUGW,20110610,27138,5.05,0.0498804,0.787845,0.315176,0.434015,-0.671153,2.21868,0.38395,0.568786,0.179817,0ADZ9W,2332
AUGW,20110614,27152,2.25,0.0496174,0.782266,0.319011,0.434539,-0.668126,2.22141,0.388796,0.57373,0.179594,E1MAAG,2333
AUGW,20110614,27152,5.45,0.0496807,0.785195,0.316403,0.433071,-0.667586,2.21688,0.384756,0.568212,0.179093,33D7WG,2334
AUGW,20110705,27199,2.25,0.0496385,0.784093,0.317374,0.432625,-0.666382,2.21604,0.38581,0.568647,0.178922,J85PT8,2335
AUGW,20110705,27201,4.75,0.0495968,0.782283,0.318847,0.435263,-0.66849,2.22244,0.388617,0.574241,0.179623,1CRUML,2336
AUGW,20110705,27202,4.25,0.0495957,0.782787,0.318158,0.435443,-0.668568,2.2223,0.38772,0.573552,0.17948,KTORVI,2337
AUGW,20110707,27217,2.65,0.0495733,0.782802,0.317735,0.436461,-0.669235,2.2243,0.387285,0.574336,0.179225,T6N7RP,2338
AUGW,20110707,27219,2.25,0.0496062,0.783127,0.318005,0.435044,-0.668369,2.22141,0.387395,0.572726,0.179324,K927KP,2339
AUGW,20110707,27220,1.9,0.0495742,0.780921,0.319735,0.436287,-0.669106,2.22555,0.390033,0.577253,0.179892,4AR8OC,2340
AUGW,20110707,27220,3.85,0.0495762,0.780935,0.320094,0.435611,-0.668618,2.22415,0.390423,0.57655,0.17998,KPV1SM,2341
AUGW,20110707,27222,3.85,0.0495723,0.780883,0.320191,0.435515,-0.668493,2.22392,0.390519,0.576468,0.180002,9HSGZJ,2342
AUGW,20110707,27225,2.25,0.0495737,0.780863,0.319931,0.436045,-0.668903,2.22506,0.390248,0.577085,0.179949,B6H2KQ,2343
AUGW,20110707,27225,3.55,0.049573,0.780886,0.320155,0.435566,-0.66853,2.22403,0.390471,0.576524,0.179994,4JA51F,2344
AUGW,20110707,27226,2.25,0.049571,0.780778,0.319833,0.436432,-0.669179,2.2259,0.390175,0.577603,0.179934,K1VYHY,2345
AUGW,20110707,27226,3.65,0.0495729,0.780882,0.320142,0.435598,-0.668552,2.22409,0.390458,0.576563,0.179991,5P3VIW,2346
AUGW,20110708,27238,2.25,0.049635,0.783855,0.31757,0.434398,-0.668134,2.21979,0.386721,0.571265,0.179212,3ZCP47,2347
AUGW,20110708,27240,3.75,0.0495312,0.781267,0.318712,0.437667,-0.669674,2.22746,0.388676,0.577501,0.179534,G7SCDO,2348
AUGW,20110708,27240,4.55,0.0495471,0.7812,0.319205,0.436721,-0.669078,2.22575,0.389219,0.576816,0.179679,U88URY,2349
AUGW,20110708,27242,3.1,0.0495369,0.781116,0.318999,0.437477,-0.669617,2.22729,0.38908,0.577652,0.179629,CAS9K8,2350
AUGW,20110708,27242,4.5,0.0495528,0.78117,0.319339,0.436534,-0.668997,2.22546,0.389391,0.576758,0.179723,GNX6N1,2351
AUGW,20120316,27562,2.25,0.0496167,0.782282,0.318971,0.434656,-0.668259,2.22174,0.388731,0.573837,0.179511,LYIUL9,2352
AUGW,20120316,27562,3.25,0.0496111,0.782204,0.319158,0.434611,-0.668197,2.22159,0.388922,0.573881,0.179698,NZONFW,2353
AUGW,20120316,27562,5.45,0.0496193,0.782578,0.318816,0.434449,-0.668145,2.22106,0.388377,0.573204,0.179628,118RK2,2354
