ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL,IP_error,BT_error,NEL_error,PLTH_error,POHM_error,PNBI_error,DWDIA_error,DWMHD_error,PICRH_error,PECRH_error,PL_error,PFLOSS_error,RGEO_error,AMIN_error,EPS_error,VOL_error,KAREA_error,MEFF_error
16737,BUC209,HGELM,D3D,1.005,2.09556179775281,5.341,8.68,1.691,1.677,0.3589591957421644,2.0,0.0755,19910130,71029,4.5,6.45,2.726,0.607,20.62,259600.0,8.61e6,0.0,0.0,0.0,0.0,8.87e6,189400.0,1408.871190878,15.494440661547,3.925002294926034,0.07910745786516858,0.006009301174114933,1.2159791059742113,0.11322816612985637,1.047780898876405,"(0.9848999999999999, 1.0251)","(2.074606179775282, 2.116517415730338)","(5.07395, 5.60805)","(8.68, 8.68)","(220660.0, 298540.0)","(7.749e6, 9.471e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.96966e6, 9.76954e6)","(189400.0, 189400.0)","(1.680854, 1.701146)","(0.5948599999999999, 0.61914)","(0.3496819203054881, 0.368348470479887)","(20.0014, 21.2386)","(1.5538580432366422, 1.8089918867398287)","(1.94, 2.06)"
16739,DUB0R6,HGELM,D3D,1.013,2.0882991202346,4.91,8.623999999999999,1.705,1.733,0.36246334310850437,2.0,0.08652,19910130,71030,1.8,6.78,3.255,0.618,22.28,239300.0,8.57e6,0.0,0.0,0.0,0.0,8.809e6,184800.0,1614.85917950119,15.672969088925875,4.118051430665681,0.0903398199413488,0.006341085917028143,1.2902204728988693,0.08355378728476064,1.0441495601173,"(0.99274, 1.0332599999999998)","(2.0674161290322544, 2.109182111436946)","(4.6645, 5.1555)","(8.623999999999999, 8.623999999999999)","(203405.0, 275195.0)","(7.713e6, 9.427e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.916405e6, 9.702195e6)","(184800.0, 184800.0)","(1.69477, 1.71523)","(0.60564, 0.63036)","(0.3530955032269724, 0.371944275624421)","(21.611600000000003, 22.9484)","(1.606414153801933, 1.8701773843630067)","(1.94, 2.06)"
16740,7H8E42,HGELM,D3D,1.008,2.09814378314673,5.083,8.665,1.697,1.698,0.3606364172068356,2.0,0.07282,19910130,71030,3.0,6.55,2.98,0.612,21.3,282500.0,8.57e6,0.0,0.0,0.0,0.0,8.852e6,187000.0,1379.76694566875,15.498322088036229,4.021417917001951,0.07639341514437244,0.005891063303334663,1.1305467984563065,0.11474470982967917,1.049071891573365,"(0.98784, 1.02816)","(2.0771623453152626, 2.1191252209781974)","(4.82885, 5.33715)","(8.665, 8.665)","(240125.0, 324875.0)","(7.713e6, 9.427e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.953125e6, 9.751875e6)","(187000.0, 187000.0)","(1.6868180000000002, 1.707182)","(0.59976, 0.62424)","(0.3513157940981102, 0.37006956292854354)","(20.661, 21.939)","(1.5733979710651056, 1.8317401494032208)","(1.94, 2.06)"
16742,QKXM1G,HGELM,D3D,1.003,2.10683431952663,5.359999999999999,3.9549999999999996,1.69,1.689,0.36153846153846153,2.0,0.1194,19910130,71031,2.52,6.28,2.239,0.611,21.04,404800.0,3.63e6,0.0,0.0,0.0,0.0,4.035e6,80260.0,991.059127646421,15.140895232966212,4.035450552068209,0.12577800887573984,0.004980301995654029,0.8492523908878816,0.2281113322888763,1.053417159763315,"(0.9829399999999999, 1.0230599999999999)","(2.0857659763313636, 2.1279026627218967)","(5.092, 5.627999999999999)","(3.9549999999999996, 3.9549999999999996)","(344080.0, 465520.0)","(3.267e6, 3.993e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(3.61108e6, 4.45852e6)","(80260.0, 80260.0)","(1.67986, 1.70014)","(0.59878, 0.62322)","(0.3521945251567518, 0.3709952019811175)","(20.4088, 21.6712)","(1.5657422810576385, 1.8228274426272169)","(1.94, 2.06)"
16743,CPQGZT,HGELM,D3D,1.002,2.10683431952663,5.211,5.662999999999999,1.69,1.693,0.36035502958579885,2.0,0.09023,19910130,71031,3.02,6.36,2.315,0.609,20.95,333600.0,5.45e6,0.0,0.0,0.0,0.0,5.784e6,120800.0,1107.91614897121,15.26645332198553,4.039477947828756,0.09504983032544392,0.0052830322205647375,0.9229972108026118,0.17998825990167638,1.053417159763315,"(0.98196, 1.02204)","(2.0857659763313636, 2.1279026627218967)","(4.95045, 5.471550000000001)","(5.662999999999999, 5.662999999999999)","(283560.0, 383640.0)","(4.905e6, 5.995e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(5.18856e6, 6.37864e6)","(120800.0, 120800.0)","(1.67986, 1.70014)","(0.59682, 0.62118)","(0.3510416789205595, 0.3697808150679223)","(20.3215, 21.5785)","(1.5693015597307851, 1.8269711327605545)","(1.94, 2.06)"
16744,5YEP8Z,HGELM,D3D,1.004,2.10434397163121,5.208,7.1899999999999995,1.692,1.691,0.3599290780141844,2.0,0.07945,19910130,71031,3.52,6.42,2.515,0.609,20.95,295000.0,7.05e6,0.0,0.0,0.0,0.0,7.345e6,155200.0,1239.3937060963,15.37888266320537,4.002191014895554,0.08359506427304982,0.005594330376862138,1.0343797097655039,0.14389066800153952,1.052171985815605,"(0.98392, 1.02408)","(2.083300531914898, 2.1253874113475217)","(4.9476, 5.4684)","(7.1899999999999995, 7.1899999999999995)","(250750.0, 339250.0)","(6.345e6, 7.755e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(6.59575e6, 8.09425e6)","(155200.0, 155200.0)","(1.681848, 1.7021519999999999)","(0.59682, 0.62118)","(0.3506267360376747, 0.3693437219059035)","(20.3215, 21.5785)","(1.5674465933481245, 1.8248115924145019)","(1.94, 2.06)"
16745,WSEO4U,HGELM,D3D,1.002,2.10185950413223,5.5009999999999994,8.639,1.694,1.69,0.3600944510035419,2.0,0.07369,19910130,71031,4.02,6.51,2.437,0.61,21.03,259200.0,8.57e6,0.0,0.0,0.0,0.0,8.829e6,190000.0,1302.75217563199,15.401372440200952,4.020423833125073,0.07744301342975202,0.005732906722489255,1.151143001812196,0.1384588522967284,1.050929752066115,"(0.98196, 1.02204)","(2.0808409090909077, 2.122878099173552)","(5.225949999999999, 5.77605)","(8.639, 8.639)","(220320.0, 298080.0)","(7.713e6, 9.427e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.93332e6, 9.72508e6)","(190000.0, 190000.0)","(1.6838359999999999, 1.704164)","(0.5978, 0.6222)","(0.3507878349736293, 0.3695134205468941)","(20.3991, 21.6609)","(1.5664259371465652, 1.8236233508014363)","(1.94, 2.06)"
16746,BPCFQC,HGELM,D3D,1.002,2.09185064935065,5.795,10.389999999999999,1.694,1.707,0.358913813459268,2.0,0.06869,19910130,71031,4.495,6.55,2.504,0.608,21.1,239100.0,1.038e7,0.0,0.0,0.0,0.0,1.062e7,230000.0,1381.64043966153,15.434132081503751,4.020893070267116,0.07184461055194807,0.005951696195732983,1.298435316084941,0.13061074972801556,1.045925324675325,"(0.98196, 1.02204)","(2.0709321428571434, 2.112769155844157)","(5.50525, 6.08475)","(10.389999999999999, 10.389999999999999)","(203235.0, 274965.0)","(9.342e6, 1.1418e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(9.545235e6, 1.1692965e7)","(230000.0, 230000.0)","(1.6838359999999999, 1.704164)","(0.59584, 0.6201599999999999)","(0.34963771092453544, 0.36830190113526495)","(20.467000000000002, 21.733)","(1.581996650791331, 1.8417506789552087)","(1.94, 2.06)"
16747,2KSFNF,HGELM,D3D,1.01,2.08938384433962,6.22,12.09,1.696,1.699,0.357311320754717,2.0,0.06492,19910130,71031,4.845,6.67,2.307,0.606,20.89,214100.0,1.214e7,0.0,0.0,0.0,0.0,1.235e7,263800.0,1430.08415531269,15.433206641345205,3.9214031749002523,0.06782139958726408,0.006082294309241293,1.4459347866792929,0.12861843411955048,1.04469192216981,"(0.9898, 1.0302)","(2.068490005896224, 2.1102776827830163)","(5.909, 6.531)","(12.09, 12.09)","(181985.0, 246215.0)","(1.0926e7, 1.3354e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1.1107985e7, 1.3600215e7)","(263800.0, 263800.0)","(1.685824, 1.706176)","(0.59388, 0.61812)","(0.34807663453242804, 0.3666574921225466)","(20.2633, 21.5167)","(1.5747478087229567, 1.8333116220239645)","(1.94, 2.06)"
16748,KHWIC7,HGELM,D3D,1.009,1.69049852507375,5.0969999999999995,2.3249999999999997,1.695,1.717,0.3622418879056047,2.0,0.1467,19910130,71034,2.02,4.86,1.772,0.614,21.66,524900.0,1.84e6,0.0,0.0,0.0,0.0,2.365e6,40010.0,731.23569570885,14.86201279458136,3.28790552205002,0.12399806681415956,0.005305459631435282,0.9254982801709776,0.31867735114805096,0.845249262536875,"(0.9888199999999999, 1.02918)","(1.6735935398230126, 1.7074035103244876)","(4.842149999999999, 5.35185)","(2.3249999999999997, 2.3249999999999997)","(446165.0, 603635.0)","(1.656e6, 2.024e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.102165e6, 2.627635e6)","(40010.0, 40010.0)","(1.68483, 1.70517)","(0.60172, 0.62628)","(0.35287977151838235, 0.371717027830701)","(21.0102, 22.3098)","(1.5914598129950832, 1.852767633640357)","(1.94, 2.06)"
16749,7RI7BN,HGELM,D3D,1.004,1.69449733885275,5.356,4.093999999999999,1.691,1.726,0.3607332939089296,2.0,0.1052,19910130,71034,2.52,4.95,1.993,0.61,21.44,417300.0,3.76e6,0.0,0.0,0.0,0.0,4.177e6,82850.0,888.150236410452,15.03163522324379,3.2881606840536026,0.08913056002365465,0.005871512389922985,1.1756509877404977,0.23050157424872206,0.847248669426375,"(0.98392, 1.02408)","(1.6775523654642226, 1.7114423122412774)","(5.0882, 5.6238)","(4.093999999999999, 4.093999999999999)","(354705.0, 479895.0)","(3.384e6, 4.136e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(3.738705e6, 4.615895e6)","(82850.0, 82850.0)","(1.680854, 1.701146)","(0.5978, 0.6222)","(0.3514101670285795, 0.37016897362888146)","(20.7968, 22.0832)","(1.5997980841922896, 1.8624749971996202)","(1.94, 2.06)"
16750,4VY94H,HGELM,D3D,1.003,1.69049852507375,5.388,5.593999999999999,1.695,1.74,0.36106194690265486,2.0,0.09933,19910130,71034,3.02,5.19,2.311,0.612,21.8,323700.0,5.39e6,0.0,0.0,0.0,0.0,5.714e6,119200.0,1120.03709527386,15.2606329785762,3.3233996625777116,0.0839586092477878,0.0065876038530886935,1.4985236191911706,0.14976064028034267,0.845249262536875,"(0.9829399999999999, 1.0230599999999999)","(1.6735935398230126, 1.7074035103244876)","(5.1186, 5.6574)","(5.593999999999999, 5.593999999999999)","(275145.0, 372255.0)","(4.851e6, 5.929e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(5.126145e6, 6.301255e6)","(119200.0, 119200.0)","(1.68483, 1.70517)","(0.59976, 0.62424)","(0.3517303260085504, 0.3705062231797867)","(21.146, 22.454)","(1.6122322927241166, 1.876950825574041)","(1.94, 2.06)"
16751,LXWT73,HGELM,D3D,1.002,1.69249556999409,5.569,7.136,1.693,1.698,0.3597164796219728,2.0,0.08002,19910130,71034,3.52,5.18,2.191,0.609,21.04,291500.0,7.0e6,0.0,0.0,0.0,0.0,7.291e6,155100.0,1153.69031106492,15.27371632078275,3.239307260843818,0.06771674775546353,0.006710846101629695,1.5916390040713932,0.14295347612032225,0.846247784997045,"(0.98196, 1.02204)","(1.675570614294149, 1.709420525694031)","(5.29055, 5.84745)","(7.136, 7.136)","(247775.0, 335225.0)","(6.3e6, 7.7e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(6.547775e6, 8.035225e6)","(155100.0, 155100.0)","(1.682842, 1.7031580000000002)","(0.59682, 0.62118)","(0.35041963223611666, 0.369125562589952)","(20.4088, 21.6712)","(1.573250437087808, 1.8315683912628213)","(1.94, 2.06)"
16752,ZAHZ1Y,HGELM,D3D,1.0,1.69149645808737,5.603,8.645,1.694,1.706,0.359504132231405,2.0,0.07291,19910130,71034,4.02,5.28,2.376,0.609,21.16,265900.0,8.57e6,0.0,0.0,0.0,0.0,8.836e6,190600.0,1258.59821584912,15.357705792561784,3.257846845611945,0.061663503379575074,0.007013465426628817,1.7490359656449184,0.12238935739865454,0.845748229043685,"(0.98, 1.02)","(1.6745814935064962, 1.7084114226682436)","(5.32285, 5.88315)","(8.645, 8.645)","(226015.0, 305785.0)","(7.713e6, 9.427e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.939015e6, 9.732785e6)","(190600.0, 190600.0)","(1.6838359999999999, 1.704164)","(0.59682, 0.62118)","(0.3502127729490824, 0.3689076608410795)","(20.5252, 21.7948)","(1.5812893321817212, 1.8409272230213203)","(1.94, 2.06)"
16753,2RWIRB,HGELM,D3D,1.002,1.69249556999409,6.01,10.389999999999999,1.693,1.71,0.3591258121677495,2.0,0.06771,19910130,71034,4.495,5.35,2.267,0.608,21.13,236900.0,1.038e7,0.0,0.0,0.0,0.0,1.062e7,230000.0,1311.12089544478,15.363528344772877,3.25518621800481,0.05729943752214992,0.007165850436377763,1.9520697020524405,0.12103904737509406,0.846247784997045,"(0.98196, 1.02204)","(1.675570614294149, 1.709420525694031)","(5.7095, 6.310499999999999)","(10.389999999999999, 10.389999999999999)","(201365.0, 272435.0)","(9.342e6, 1.1418e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(9.543365e6, 1.1690435e7)","(230000.0, 230000.0)","(1.682842, 1.7031580000000002)","(0.59584, 0.6201599999999999)","(0.34984423054114766, 0.36851944508159407)","(20.4961, 21.7639)","(1.585181697642315, 1.8454586907246204)","(1.94, 2.06)"
16754,CKTJPS,HGELM,D3D,1.01,1.68950176886792,6.302,12.08,1.696,1.72,0.3579009433962264,2.0,0.0628,19910130,71034,4.845,5.52,2.139,0.607,21.22,216000.0,1.213e7,0.0,0.0,0.0,0.0,1.235e7,263600.0,1343.14344258205,15.363937500063113,3.2336853979576716,0.05305035554245268,0.007277653027134382,2.104343750996567,0.12097570432213187,0.84475088443396,"(0.9898, 1.0302)","(1.6726067511792406, 1.7063967865565992)","(5.9868999999999994, 6.6171)","(12.08, 12.08)","(183600.0, 248400.0)","(1.0917e7, 1.3343e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1.11006e7, 1.35914e7)","(263600.0, 263600.0)","(1.685824, 1.706176)","(0.5948599999999999, 0.61914)","(0.3486510184177951, 0.3672625374890855)","(20.583399999999997, 21.8566)","(1.5943579015902452, 1.8561415703899349)","(1.94, 2.06)"
16756,X5ECKR,HGELM,D3D,0.9986999999999999,1.70251033668045,4.832,2.354,1.693,1.686,0.36444181925575897,2.0,0.1339,19910130,71037,2.02,4.81,1.867,0.617,21.45,554600.0,1.84e6,0.0,0.0,0.0,0.0,2.395e6,41080.0,719.959517370716,14.873167777568472,3.317318807352224,0.11398306704075611,0.005201835415001908,0.8517039850084068,0.3114574909325383,0.851255168340225,"(0.9787259999999999, 1.0186739999999999)","(1.6854852333136454, 1.7195354400472544)","(4.5904, 5.0736)","(2.354, 2.354)","(471410.0, 637790.0)","(1.656e6, 2.024e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.12741e6, 2.66179e6)","(41080.0, 41080.0)","(1.682842, 1.7031580000000002)","(0.60466, 0.62934)","(0.35502284579586857, 0.3739745026568151)","(20.8065, 22.0935)","(1.5625851019030028, 1.8191518742568764)","(1.94, 2.06)"
16757,0REQ14,HGELM,D3D,1.003,1.6955,6.0409999999999995,4.1,1.69,1.681,0.36213017751479293,2.0,0.1305,19910130,71037,2.52,5.01,2.264,0.612,21.0,413700.0,3.77e6,0.0,0.0,0.0,0.0,4.184e6,83320.0,998.393493427428,15.088465723345223,3.2475768728548875,0.110631375,0.006201248638354773,1.488840522830004,0.20266659581453986,0.84775,"(0.9829399999999999, 1.0230599999999999)","(1.678545, 1.712455)","(5.738949999999999, 6.34305)","(4.1, 4.1)","(351645.0, 475755.0)","(3.393e6, 4.147e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(3.744645e6, 4.622755e6)","(83320.0, 83320.0)","(1.67986, 1.70014)","(0.59976, 0.62424)","(0.35277094827484795, 0.37160239543771506)","(20.37, 21.63)","(1.5576626800802056, 1.8134212213318492)","(1.94, 2.06)"
16758,WY0F3D,HGELM,D3D,1.004,1.69449733885275,5.821,5.598999999999999,1.691,1.69,0.3601419278533412,2.0,0.1013,19910130,71037,3.02,5.08,2.221,0.609,20.92,337000.0,5.38e6,0.0,0.0,0.0,0.0,5.717e6,118400.0,1102.1057493672,15.205844935606684,3.2246213471636813,0.08582629021289179,0.006551352086439902,1.585522013796411,0.16179164757824258,0.847248669426375,"(0.98392, 1.02408)","(1.6775523654642226, 1.7114423122412774)","(5.5299499999999995, 6.11205)","(5.598999999999999, 5.598999999999999)","(286450.0, 387550.0)","(4.842e6, 5.918e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(5.12845e6, 6.30555e6)","(118400.0, 118400.0)","(1.680854, 1.701146)","(0.59682, 0.62118)","(0.35083408478754907, 0.3695621392458833)","(20.2924, 21.547600000000003)","(1.5661276471102794, 1.8232760833931387)","(1.94, 2.06)"
16759,S16OC0,HGELM,D3D,1.002,1.69149645808737,5.914,7.104,1.694,1.699,0.3600944510035419,2.0,0.09168,19910130,71037,3.52,5.25,2.187,0.61,21.14,268900.0,6.99e6,0.0,0.0,0.0,0.0,7.259e6,154900.0,1233.3060600641,15.310395508872386,3.2513441572973463,0.07753819763872503,0.006931256885593663,1.8090192633130027,0.13352432033927203,0.845748229043685,"(0.98196, 1.02204)","(1.6745814935064962, 1.7084114226682436)","(5.6183, 6.2097)","(7.104, 7.104)","(228565.0, 309235.0)","(6.291e6, 7.689e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(6.519565e6, 7.998235e6)","(154900.0, 154900.0)","(1.6838359999999999, 1.704164)","(0.5978, 0.6222)","(0.3507878349736293, 0.3695134205468941)","(20.5058, 21.7742)","(1.5746193205553205, 1.8331620368969264)","(1.94, 2.06)"
16760,XWXLFE,HGELM,D3D,1.002,1.69049852507375,6.048,8.623,1.695,1.704,0.35929203539823007,2.0,0.08228,19910130,71037,4.02,5.26,2.23,0.609,21.14,243200.0,8.57e6,0.0,0.0,0.0,0.0,8.813e6,190000.0,1313.74696217707,15.362377813749703,3.2475088946911854,0.06954710932153409,0.007169704614832222,1.9730000950323003,0.12108158946033144,0.845249262536875,"(0.98196, 1.02204)","(1.6735935398230126, 1.7074035103244876)","(5.7456, 6.3504000000000005)","(8.623, 8.623)","(206720.0, 279680.0)","(7.713e6, 9.427e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.91972e6, 9.70668e6)","(190000.0, 190000.0)","(1.68483, 1.70517)","(0.59682, 0.62118)","(0.35000615774380267, 0.3686900162034151)","(20.5058, 21.7742)","(1.578862697499394, 1.8381021499900232)","(1.94, 2.06)"
16761,GCIFG9,HGELM,D3D,1.004,1.69049852507375,6.329,10.379999999999999,1.695,1.716,0.35929203539823007,2.0,0.07595,19910130,71037,4.495,5.45,2.314,0.609,21.3,228900.0,1.038e7,0.0,0.0,0.0,0.0,1.061e7,228800.0,1384.37235432622,15.392034042568273,3.256849703483598,0.06419668148967567,0.00735989909352338,2.1756629319517584,0.11465789963791623,0.845249262536875,"(0.98392, 1.02408)","(1.6735935398230126, 1.7074035103244876)","(6.01255, 6.645449999999999)","(10.379999999999999, 10.379999999999999)","(194565.0, 263235.0)","(9.342e6, 1.1418e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(9.536565e6, 1.1681235e7)","(228800.0, 228800.0)","(1.68483, 1.70517)","(0.59682, 0.62118)","(0.35000615774380267, 0.3686900162034151)","(20.661, 21.939)","(1.5908124624757376, 1.8520139921848389)","(1.94, 2.06)"
16762,XFZNPW,HGELM,D3D,1.01,1.68651854031783,6.6129999999999995,12.09,1.699,1.718,0.3584461447910535,2.0,0.0698,19910130,71037,4.845,5.61,2.202,0.609,21.37,211100.0,1.214e7,0.0,0.0,0.0,0.0,1.235e7,263800.0,1413.21948487554,15.390710022142322,3.2379178706612293,0.058859497057092265,0.007453733925571384,2.331627081336742,0.11495925856677834,0.843259270158915,"(0.9898, 1.0302)","(1.6696533549146517, 1.7033837257210083)","(6.282349999999999, 6.94365)","(12.09, 12.09)","(179435.0, 242765.0)","(1.0926e7, 1.3354e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1.1105435e7, 1.3596765e7)","(263800.0, 263800.0)","(1.688806, 1.709194)","(0.59682, 0.62118)","(0.34918212912050944, 0.3678219996849845)","(20.7289, 22.011100000000003)","(1.5922828849244526, 1.8537258488704507)","(1.94, 2.06)"
16764,YI15QH,HSELM,D3D,0.9984999999999999,1.6955,6.329,4.035,1.69,1.707,0.36153846153846153,2.0,0.1414,19910130,71041,2.52,4.99,2.006,0.611,21.26,359100.0,3.76e6,0.0,0.0,0.0,0.0,4.119e6,83990.0,1003.94403096861,15.070723453083389,3.2941954024936035,0.11987185,0.006228640087280297,1.5684916124232073,0.21327363325339427,0.84775,"(0.9785299999999999, 1.01847)","(1.678545, 1.712455)","(6.01255, 6.645449999999999)","(4.035, 4.035)","(305235.0, 412965.0)","(3.384e6, 4.136e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(3.689235e6, 4.548965e6)","(83990.0, 83990.0)","(1.67986, 1.70014)","(0.59878, 0.62322)","(0.3521945251567518, 0.3709952019811175)","(20.622200000000003, 21.8978)","(1.582114110992652, 1.8418874253923305)","(1.94, 2.06)"
16765,TN66WD,HSELM,D3D,0.9986999999999999,1.69449733885275,5.992999999999999,5.606,1.691,1.684,0.3607332939089296,2.0,0.1048,19910130,71041,3.02,5.1,2.316,0.61,20.92,346500.0,5.38e6,0.0,0.0,0.0,0.0,5.727e6,120100.0,1109.56288139898,15.198028378796469,3.2417340868652578,0.0887916605558841,0.006562702595845355,1.6434163614513513,0.1647221551220158,0.847248669426375,"(0.9787259999999999, 1.0186739999999999)","(1.6775523654642226, 1.7114423122412774)","(5.69335, 6.292649999999999)","(5.606, 5.606)","(294525.0, 398475.0)","(4.842e6, 5.918e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(5.136525e6, 6.316475e6)","(120100.0, 120100.0)","(1.680854, 1.701146)","(0.5978, 0.6222)","(0.3514101670285795, 0.37016897362888146)","(20.2924, 21.547600000000003)","(1.5609970112547902, 1.8173030289839578)","(1.94, 2.06)"
16766,XD8RE2,HSELM,D3D,0.9986999999999999,1.69249556999409,5.978,7.109,1.693,1.69,0.3603071470761961,2.0,0.09001,19910130,71041,3.52,5.18,2.16,0.61,21.01,274700.0,6.99e6,0.0,0.0,0.0,0.0,7.265e6,156100.0,1206.16365410859,15.28276005940343,3.250010889521891,0.07617076312758403,0.006850515180810576,1.786241841701532,0.14059191982080121,0.846247784997045,"(0.9787259999999999, 1.0186739999999999)","(1.675570614294149, 1.709420525694031)","(5.6791, 6.2768999999999995)","(7.109, 7.109)","(233495.0, 315905.0)","(6.291e6, 7.689e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(6.524495e6, 8.004905e6)","(156100.0, 156100.0)","(1.682842, 1.7031580000000002)","(0.5978, 0.6222)","(0.3509950339310856, 0.36973168009830987)","(20.379700000000003, 21.6403)","(1.5658605879718752, 1.8229651748022575)","(1.94, 2.06)"
16767,H51J9F,HSELM,D3D,0.9963,1.69149645808737,6.1899999999999995,8.581,1.694,1.691,0.3600944510035419,2.0,0.08122,19910130,71041,4.02,5.29,2.104,0.61,21.04,242400.0,8.53e6,0.0,0.0,0.0,0.0,8.772e6,191600.0,1266.80617160133,15.314389666437751,3.253994690133185,0.0686916711629281,0.00702476252675821,1.9448755888416105,0.13260450413597755,0.845748229043685,"(0.976374, 1.016226)","(1.6745814935064962, 1.7084114226682436)","(5.8805, 6.499499999999999)","(8.581, 8.581)","(206040.0, 278760.0)","(7.677e6, 9.383e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(7.88304e6, 9.66176e6)","(191600.0, 191600.0)","(1.6838359999999999, 1.704164)","(0.5978, 0.6222)","(0.3507878349736293, 0.3695134205468941)","(20.4088, 21.6712)","(1.5671707901837248, 1.8244905040828443)","(1.94, 2.06)"
16768,C7LRH2,HSELM,D3D,0.9989,1.69349586288416,6.5489999999999995,10.33,1.692,1.702,0.3587470449172577,2.0,0.07354,19910130,71041,4.495,5.36,2.143,0.607,20.95,232600.0,1.033e7,0.0,0.0,0.0,0.0,1.056e7,230500.0,1311.0412669492,15.32052380093905,3.237255088423066,0.06226984287825056,0.007173198348253654,2.124497691869583,0.13094633113642556,0.84674793144208,"(0.978922, 1.018878)","(1.6765609042553185, 1.7104308215130017)","(6.22155, 6.876449999999999)","(10.33, 10.33)","(197710.0, 267490.0)","(9.297e6, 1.1363e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(9.49471e6, 1.163049e7)","(230500.0, 230500.0)","(1.681848, 1.7021519999999999)","(0.5948599999999999, 0.61914)","(0.34947525250388917, 0.3681307704382322)","(20.3215, 21.5785)","(1.577792747402071, 1.8368565207295529)","(1.94, 2.06)"
16769,FPNQ4Y,HSELM,D3D,0.9973,1.67950471698113,6.789,12.03,1.696,1.723,0.35672169811320753,2.0,0.06919,19910130,71041,4.845,5.39,2.164,0.605,21.11,214400.0,1.209e7,0.0,0.0,0.0,0.0,1.23e7,270900.0,1375.36654142745,15.350426745828926,3.223879825053519,0.05810246568396219,0.007432760085456912,2.349064810713064,0.12441777386563742,0.839752358490565,"(0.977354, 1.0172459999999999)","(1.6627096698113186, 1.6962997641509412)","(6.4495499999999995, 7.12845)","(12.03, 12.03)","(182240.0, 246560.0)","(1.0881e7, 1.3299e7)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1.106324e7, 1.354556e7)","(270900.0, 270900.0)","(1.685824, 1.706176)","(0.5929, 0.6171)","(0.34750225064706103, 0.36605244675600773)","(20.4767, 21.743299999999998)","(1.5965969858618334, 1.858748298397463)","(1.94, 2.06)"
