ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
14511,230X46,HGELM,AUG,0.0,0.8237367502635472,1.8547342683894434,1.5665304114228238,0.5276827408324136,0.5193888544264785,-1.2748638098848446,0.6931471805599453,-1.8585405029184061,19990625,12325,3.55,1.3172121999324469,2.446,0.4737,12.62,192700.0,4.946e6,,-10100.0,0.0,0.0,5.15e6,323500.0,1980.73596616598,15.745459643843692,0.9482077786704287,0.17764805,-4.780067471964894,0.5477204904143401,-2.7056381450897256,1.1395
14512,GIVITV,HSELM,AUG,-0.00020002000266715575,0.9058362739702962,2.401525040848949,1.5432981099295553,0.520577915208669,0.494696241836107,-1.243772017120911,0.6931471805599453,-2.043302495063963,19990625,12329,4.8,1.40903384808938,1.285,0.4852,12.83,367300.0,4.922e6,1516.0,-17000.0,0.0,0.0,5.31e6,621500.0,977.936056402584,14.766284788800768,1.0601333913104656,0.1603152,-5.239043697218418,0.22453274664717457,-0.7533108570190654,1.237
14513,MMTW0F,HSELM,AUG,-0.00040008002133980235,0.6846108495376589,2.0992441689760155,1.5496879080283263,0.5056120567131032,0.4706284340145776,-1.2288061586253451,0.6931471805599453,-2.3670169531534344,19990709,12399,5.9,1.1451777578154305,1.462,0.4852,12.33,371200.0,4.793e6,3875.0,5794.0,0.0,0.0,5.16e6,446200.0,956.025942719982,14.89476598826095,0.8236394000918119,0.09296304,-5.029147891023923,0.34204348716323196,-1.2755185453581026,0.9915
14514,5FFS3Q,HGELM,AUG,-0.22276862160913655,0.6825916666204287,1.8196988379172965,1.9300710850255671,0.5104255437446509,0.47000362924573563,-1.2116048960018604,0.6931471805599453,-2.8464505708382366,19990722,12471,4.45,1.4269563428387804,1.696,0.496,12.94,184500.0,7.366e6,,-17510.0,0.0,0.0,7.57e6,642300.0,982.673295698879,15.062030314951308,1.085673908097817,0.057440475,-5.035397627181226,0.09402818309997245,-1.3578339445655936,0.9895
14515,TYRBDQ,HGELM,AUG,-0.0003000450090021035,0.6836017677164139,2.505525936990736,1.5871923034867805,0.49591501103023644,0.43178241642553783,-1.1391298228419728,0.6931471805599453,-1.8878299379787886,19990727,12479,4.15,1.3747277247484253,1.504,0.5256,13.79,326000.0,4.875e6,,0.0,0.0,0.0,5.2e6,312800.0,979.32903796366,14.715707736876134,0.9677868257793121,0.1499617,-5.096076782991912,0.7744260514429852,-0.9295605647260894,0.9905
14516,4STMBO,HSELM,AUG,-0.0006001800720324606,0.6841064359077962,2.413231613081109,1.5953389880545987,0.49652383905513103,0.4350239103497087,-1.1412618804073886,0.6931471805599453,-2.0121567948742394,19990727,12481,3.7,1.3737155789130306,1.489,0.5248,13.79,368400.0,4.896e6,4869.0,7050.0,0.0,0.0,5.26e6,325200.0,954.904642549213,14.73659870155032,0.9674663875531578,0.13249670000000002,-5.1076863202830864,0.6558661938699671,-0.9664373875584297,0.991
14517,S88ZIN,HSELM,AUG,-0.22376874670812816,0.7603384301002685,1.7334238922150915,2.199444334074532,0.5158131652770298,0.4916428043492167,-1.2740323425806899,0.6931471805599453,-3.112490834164187,19990729,12515,3.5,1.4033972690195529,3.241,0.4685,11.86,141700.0,9.971e6,,6133.0,0.0,0.0,1.01e7,981700.0,1201.56454184857,15.30627084868225,1.0638853881970343,0.047582055,-4.955553035174695,0.05336277131792638,-1.75298916506249,1.0695
14520,J44P7L,HGELM,AUG,-0.2226436762725587,0.7371640659767196,1.7069275337113574,1.6695918352538475,0.5122246446796981,0.48057258059496977,-1.2615189858626443,0.6931471805599453,-2.6280382631328254,19990730,12528,3.5,1.3754861624032872,2.502,0.4727,11.9,171800.0,5.642e6,,30040.0,0.0,0.0,5.78e6,438000.0,1157.13342336539,15.281840295398482,1.0494633240755988,0.0754699,-4.960142873439679,0.03553640852565155,-1.7425060674439445,1.045
14521,8WZSDC,HSELM,AUG,-0.22301855912605886,0.7770286645406473,1.7343068944799696,2.2192034840549946,0.514618422004687,0.4885800148186709,-1.2707054023385065,0.6931471805599453,-3.279687964264958,19990730,12531,3.35,1.40903384808938,3.399,0.4695,11.87,191000.0,9.797e6,44740.0,8117.0,0.0,400800.0,1.04e7,1.08e6,1094.22458294581,15.21225082405951,1.0822551849157607,0.0409335,-5.021164728330065,-0.07271321878825698,-1.5589259980582169,1.0875
14522,GD2IN8,HGELM,AUG,-0.22239383242366384,0.9070481505072224,1.6339353840344877,1.5325568680981427,0.5068176023684519,0.4593217808988751,-1.240370197563436,0.6931471805599453,-2.603960492577829,19990730,12533,2.7,1.5503246479415937,2.141,0.4802,11.96,172800.0,4.898e6,2687.0,1862.0,0.0,0.0,5.07e6,367800.0,1224.60224696504,15.375006705210609,1.234960731852302,0.09162423,-5.117433536471298,-0.3205535752385282,-1.774393668914618,1.2385
